8025,56760 
7490,55575 
8491,56412 
7517,55567 
8857,55910 
8505,55150 
13523,56775 
7503,56089 
7773,56094 
9007,56230 
8162,71118 
7579,55914 
8846,54695 
9060,56565 
7805,56143 
9257,55712 
7985,56085 
9780,56043 
7643,56837 
7928,55932 
8095,55875 
14482,55050 
7472,60559 
8621,56198 
8179,56279 
6847,55531 
9031,55492 
9795,56317 
8497,55299 
13445,56730 
8705,56179 
