9542,145144,20
3017,145271,20
8047,145868,20
9191,146023,20
8120,145816,20
13560,145292,20
8037,145714,20
8175,145415,20
9558,144686,20
7958,144541,20
7996,145860,20
7870,144995,20
7964,145690,20
8171,145437,20
7797,144822,20
9363,145688,20
7776,148813,20
13481,145705,20
8664,145880,20
8782,145128,20
7114,145436,20
9475,145680,20
9614,145733,20
8789,145870,20
9225,145118,20
9227,145703,20
9740,144379,20
9247,145848,20
8840,148781,20
8131,146014,20
